scl/keenan6.scl	11-limit, 31 tones, 14 hexads within 3.2c of just, Dave Keenan 11-Jan-2000  ·  keenan6
scl/keenan5.scl	11-limit, 31 tones, 9 hexads within 2.7c of just, Dave Keenan 27-Dec-99  ·  keenan5
scl/11-limit-only.scl	11-limit-only  ·  11-limit-only
scl/elevenplus.scl	11-tET plus the 22-tET fifth; C-D-Eb-F-Gb-A-Bb-C' form the Orgone[7] scale  ·  elevenplus
scl/yarman_rast.scl	11-tone Arabian and Turkish Rast/Penchgah by Ozan Yarman  ·  yarman_rast
scl/bohlen_11.scl	11-tone scale by Bohlen, generated from the 1/1 3/2 5/2 triad  ·  bohlen_11
scl/augtetc.scl	11/10 C.I.  ·  augtetc
scl/augtetd.scl	11/9 C.I.  ·  augtetd
scl/pipedum_36a.scl	1125/1024, 531441/524288, Op de Coul  ·  pipedum_36a
scl/cet173.scl	11th root of 3, Moreno's A-11  ·  cet173
scl/cet63i.scl	11th root of 3/2, half of Carlos Beta  ·  cet63i
scl/cet45.scl	11th root of 4/3  ·  cet45
scl/24-60.scl	12 and 15-tET mixed. Novaro (1951)  ·  24-60
scl/dudon_soria.scl	12 from a 17-notes cycle, equal-beating extended fifths (705.5685 c.) sequence  ·  dudon_soria
scl/dudon_soria12.scl	12 from a 17-notes cycle, equal-beating extended fifths (705.5685 c.) sequence  ·  dudon_soria12
scl/smithgw_starrc.scl	12 note {126/125, 176/175} scale, 328-et version  ·  smithgw_starrc
scl/smithgw_starrb.scl	12 note {126/125, 176/175} scale, 328-tET version (inverse of smithgw_starra.scl)  ·  smithgw_starrb
scl/smithgw_starra.scl	12 note {126/125, 176/175} scale, 328-tET version (inverse of smithgw_starrb.scl)  ·  smithgw_starra
scl/dudon_12_of_19-ht.scl	12 of 19-tones harmonic temperament, from 27 to 35  ·  dudon_12_of_19-ht
scl/dudon_meancaline.scl	12 of 19-tones quasi-equal HT with coherent semifourths on black keys  ·  dudon_meancaline
scl/dudon_golden_h7eb.scl	12 of 19/31/50 etc... Golden meantone harmonic 7-c and eq-b version  ·  dudon_golden_h7eb
scl/dudon_coherent_shrutis.scl	12 of the 22 shrutis (cycle of fifths from A to D), differentially coherent with C or 2C  ·  dudon_coherent_shrutis
scl/yarman12-159.scl	12 out of 159-tET by Ozan Yarman  ·  yarman12-159
scl/12-17.scl	12 out of 17-tET, chain of fifths  ·  12-17
scl/12-19.scl	12 out of 19-tET scale from Mandelbaum's dissertation  ·  12-19
scl/12-22.scl	12 out of 22-tET, chain of fifths  ·  12-22
scl/12-27.scl	12 out of 27, Herman Miller's Galticeran scale  ·  12-27
scl/12-31.scl	12 out of 31-tET, meantone Eb-G#  ·  12-31
scl/12-43.scl	12 out of 43-tET (1/5-comma meantone)  ·  12-43
scl/12-46.scl	12 out of 46-tET, diaschismic  ·  12-46
scl/12-50.scl	12 out of 50-tET, meantone Eb-G#  ·  12-50
scl/sparschuh-eleven_eyes.scl	12 out of 53 starting from a'=440Hz  ·  sparschuh-eleven_eyes
